query_def_tech_label,top_def_tech_label,def_tactic_label,def_tactic_rel_label,def_tech_label,def_artifact_rel_label,def_artifact_label,off_artifact_label,off_artifact_rel_label,off_tech_label,off_tech_id,off_tech_parent_label,off_tech_parent_is_toplevel,off_tactic_rel_label,off_tactic_label,def_tactic,def_tactic_rel,def_tech,def_artifact_rel,def_artifact,off_artifact,off_artifact_rel,off_tech,off_tech_parent,off_tactic_rel,off_tactic
Platform Monitoring,Platform Monitoring,Detect,enables,System Init Config Analysis,analyzes,System Init Configuration,System Startup Directory,modifies,Startup Items,T1037.005,Boot or Logon Initialization Scripts,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemInitConfigAnalysis,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemInitConfiguration,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemStartupDirectory,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Platform Monitoring,Platform Monitoring,Detect,enables,System Init Config Analysis,analyzes,System Init Configuration,System Init Script,modifies,RC Scripts,T1037.004,Boot or Logon Initialization Scripts,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemInitConfigAnalysis,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemInitConfiguration,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemInitScript,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037.004,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,System Init Script,modifies,RC Scripts,T1037.004,Boot or Logon Initialization Scripts,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemInitScript,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037.004,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Network Init Script File Resource,modifies,Network Logon Script,T1037.003,Boot or Logon Initialization Scripts,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#NetworkInitScriptFileResource,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Platform Monitoring,Platform Monitoring,Detect,enables,System Init Config Analysis,analyzes,System Init Configuration,System Startup Directory,modifies,Startup Items,T1037.005,Boot or Logon Initialization Scripts,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemInitConfigAnalysis,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemInitConfiguration,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemStartupDirectory,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1037,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Property List File,creates,Launchd,T1053.004,Scheduled Task/Job,false,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053.004,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Platform Monitoring,Platform Monitoring,Detect,enables,System Daemon Monitoring,monitors,Operating System Process,Scheduled Job,executes,Scheduled Task,T1053.005,Scheduled Task/Job,false,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemDaemonMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#monitors,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#ScheduledJob,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Certificate File,may-transfer,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,T1048.002,Exfiltration Over Alternative Protocol,false,enables,Exfiltration,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#CertificateFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-transfer,http://d3fend.mitre.org/ontologies/d3fend.owl#T1048.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1048,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0010
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Property List File,creates,Launchd,T1053.004,Scheduled Task/Job,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053.004,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Shared Library File,adds,Dynamic-link Library Injection,T1055.001,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#adds,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Shared Library File,loads,Dynamic-link Library Injection,T1055.001,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#loads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,System Daemon Monitoring,monitors,Operating System Process,Scheduled Job,executes,Scheduled Task,T1053.005,Scheduled Task/Job,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemDaemonMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#monitors,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#ScheduledJob,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Property List File,creates,Launchd,T1053.004,Scheduled Task/Job,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053.004,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Platform Monitoring,Platform Monitoring,Detect,enables,System Daemon Monitoring,monitors,Operating System Process,Scheduled Job,executes,Scheduled Task,T1053.005,Scheduled Task/Job,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemDaemonMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#monitors,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#ScheduledJob,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Object File,may-add,Portable Executable Injection,T1055.002,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ObjectFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-add,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Executable Binary,may-add,Thread Execution Hijacking,T1055.003,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableBinary,http://d3fend.mitre.org/ontologies/d3fend.owl#may-add,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,System File Analysis,analyzes,Operating System File,Operating System File,accesses,Proc Memory,T1055.009,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemFileAnalysis,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,System File Analysis,analyzes,Operating System File,Operating System File,may-modify,Proc Memory,T1055.009,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#SystemFileAnalysis,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Operating System File,accesses,Proc Memory,T1055.009,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Operating System File,may-modify,Proc Memory,T1055.009,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Shared Library File,accesses,VDSO Hijacking,T1055.014,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.014,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,Memory Boundary Tracking,analyzes,Process Code Segment,Process Code Segment,modifies,Process Hollowing,T1055.012,Process Injection,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#MemoryBoundaryTracking,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#ProcessCodeSegment,http://d3fend.mitre.org/ontologies/d3fend.owl#ProcessCodeSegment,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.012,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Platform Monitoring,Platform Monitoring,Detect,enables,File Integrity Monitoring,analyzes,File,Operating System File,accesses,Proc Memory,T1055.009,Process Injection,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Detect,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileIntegrityMonitoring,http://d3fend.mitre.org/ontologies/d3fend.owl#analyzes,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
